Class ID,Preferred Label,Synonym,Definitions,Parents
http://purl.obolibrary.org/obo/CIDO_0000629,'MidaSpot COVID-19 Antibody Combo Detection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000630,'Xpert Xpress SARS-CoV-2 DoD',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000631,'Simoa Semi-Quantitative SARS-CoV-2 IgG Antibody Test',,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000632,'Solana SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000633,'ADVIA Centaur IL6 assay',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000634,'QuickVue SARS Antigen Test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000635,'MatMaCorp COVID-19 2SF Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000636,'Aptima SARS-CoV-2/Flu assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000637,'BinaxNOWTM COVID-19 Ag Card Home Test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000638,'ACON SARS-CoV-2 IgG/IgM Rapid Test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000639,'PacificDx Covid-19',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000640,'GENETWORx Covid-19 Nasal Swab Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000641,'Ellume COVID-19 Home Test',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000642,'Pixel by LabCorp COVID-19 Test Home Collection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000643,'Clip COVID Rapid Antigen Test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000644,'Quest Diagnostics RC COVID-19+Flu RT-PCR',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000645,'Innovita 2019-nCoV Ab Test (Colloidal Gold)',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000646,'Elecsys Anti-SARS-CoV-2 S',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000647,'Xpert Omni SARS-CoV-2',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000648,'DxTerity SARS-CoV-2 RT PCR CE Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000649,"'COVID-SeroKlir, Kantaro Semi-Quantitative SARS-CoV-2 IgG Antibody Kit'",,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000650,'Gravity Diagnostics SARS-CoV-2 RT-PCR Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000651,'RapidRona Self-Collection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000258
http://purl.obolibrary.org/obo/CIDO_0000652,'Lucira COVID-19 All-In-One Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000261
http://purl.obolibrary.org/obo/CIDO_0000653,'cPass SARS-CoV-2 Neutralization Antibody Detection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000654,'Q-Plex SARS-CoV-2 Human IgG (4 Plex)',,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000655,'ORAcollect∙RNA OR-100 and ORAcollect∙RNA ORE-100 saliva collection devices',,,http://purl.obolibrary.org/obo/CIDO_0000258
http://purl.obolibrary.org/obo/CIDO_0000656,'MassARRAY SARS-CoV-2 Panel',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000657,'Sampinute COVID-19 Antigen MIA',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000658,'binx health At-Home Nasal Swab COVID-19 Sample Collection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000258
http://purl.obolibrary.org/obo/CIDO_0000659,'EmpowerDX At-Home COVID-19 PCR Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000258
http://purl.obolibrary.org/obo/CIDO_0000660,'OMNIgene·ORAL OM-505 and OME-505 (OMNIgene·ORAL) saliva collection devices',,,http://purl.obolibrary.org/obo/CIDO_0000258
http://purl.obolibrary.org/obo/CIDO_0000661,'LumiraDx SARS-CoV-2 RNA STAR Complete',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000662,'AdviseDx SARS-CoV-2 IgM',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000663,'CareStart COVID-19 Antigen test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000664,'Access SARS-CoV-2 IgM',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000665,'Maverick SARS-CoV-2 Multi-Antigen Serology Panel v2',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000666,'SDNA-1000 Saliva Collection Device',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000667,'ePlex Respiratory Pathogen Panel 2',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000668,'ZEUS ELISA SARS-CoV-2 IgG Test System',,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000669,'UCLA SwabSeq COVID-19 Diagnostic Platform',,,http://purl.obolibrary.org/obo/CIDO_0000352
http://purl.obolibrary.org/obo/CIDO_0000670,'AQ-TOP COVID-19 Rapid Detection Kit PLUS',,,http://purl.obolibrary.org/obo/CIDO_0000261
http://purl.obolibrary.org/obo/CIDO_0000671,'Sofia 2 Flu + SARS Antigen FIA',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000672,'OmniPATH COVID-19 Total Antibody ELISA Test',,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000673,'BioFire Respiratory Panel 2.1-EZ (RP2.1-EZ)',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000674,'UMass Molecular Virology Laboratory 2019-nCoV rRT-PCR Dx Panel',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000675,'Access IL-6',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000676,'iC SARS-CoV2 Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000677,'Alimetrix SARS-CoV-2 RT-PCR Assay',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000678,'Aeon Global Health SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000679,'DiaSorin LIAISON SARS-CoV-2 IgM Assay',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000680,'FREND COVID-19 total Ab',,,http://purl.obolibrary.org/obo/CIDO_0000264
http://purl.obolibrary.org/obo/CIDO_0000681,'Nirmidas COVID-19 (SARS-CoV-2) IgM/IgG Antibody Detection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000682,'CentoSure SARS-CoV-2 RT-PCR Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000683,'Akron Children’s Hospital SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000684,'SARS-CoV-2 MassArray Test',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000685,'Genetrack SARS-CoV-2 Molecular Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000686,'MosaiQ COVID-19 Antibody Magazine',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000687,'Xpert Xpress SARS-CoV-2/Flu/RSV',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000688,'Clear Dx SARS-CoV-2 Test',,,http://purl.obolibrary.org/obo/CIDO_0000352
http://purl.obolibrary.org/obo/CIDO_0000689,'Orawell IgM/IgG Rapid Test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000690,'Clarifi COVID-19 Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000691,'ViroKey SARS-CoV-2 RT-PCR Test v2.0',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000692,'KimForest SARS-CoV-2 Detection Kit v1',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000693,'GK ACCU-RIGHT SARS-CoV-2 RT-PCR KIT',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000694,'Visby Medical COVID-19',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000695,'MAGLUMI 2019-nCoV IgM/IgG',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000696,'cobas SARS-CoV-2 & Influenza A/B Nucleic Acid Test for use on the cobas Liat System',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000697,'BioCheck SARS-CoV-2 IgM Antibody Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000698,'BioCheck SARS-CoV-2 IgG Antibody Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000699,'Wantai SARS-CoV-2 RT-PCR Kit',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000700,'qSanger-COVID-19 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000701,'Verily COVID-19 RT-PCR Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000702,'PCL SARS-CoV-2 Real-Time RT-PCR Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000703,'BayCare SARS-CoV-2 RT PCR Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000704,'SARS-CoV-2 DETECTR Reagent Kit',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000705,'MiraDx SARS-CoV-2 RT-PCR assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000706,'T2SARS-CoV-2 Panel',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000707,'COVID-19 ELISA pan-Ig Antibody Test',,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000708,'TBG SARS-CoV-2 IgG / IgM Rapid Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000709,'Color COVID-19 Test Unmonitored Collection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000261
http://purl.obolibrary.org/obo/CIDO_0000710,'Kaira 2019-nCoV Detection Kit',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000711,'MobileDetect Bio BCC19 (MD-Bio BCC19) Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000261
http://purl.obolibrary.org/obo/CIDO_0000712,'Bio-Speedy Direct RT-qPCR SARS-CoV-2',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000713,'cobas SARS-CoV-2 & Influenza A/B',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000714,'SGTi-flex COVID-19 IgG',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000715,'BinaxNOW COVID-19 Ag Card',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000716,'Cuur Diagnostics SARS-CoV-2 Molecular Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000717,'QDX SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000718,'Advanta Dx SARS-CoV-2 RT-PCR Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000719,'Tell Me Fast Novel Coronavirus (COVID-19) IgG/IgM Antibody Test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000720,'Texas Department of State Health Services (DSHS) SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000721,'DxTerity SARS-CoV-2 RT-PCR Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000722,'Guardant-19',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000723,'Access SARS-CoV-2 IgG',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000724,'LumiraDx SARS-CoV-2 Ag Test',,,http://purl.obolibrary.org/obo/CIDO_0000264
http://purl.obolibrary.org/obo/CIDO_0000725,'COVID-19 Nucleic Acid RT-PCR Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000726,'BioCheck SARS-CoV-2 IgG and IgM Combo Test',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000727,'Diazyme DZ-Lite SARS-CoV-2 IgM CLIA Kit',,,http://purl.obolibrary.org/obo/CIDO_0000351
http://purl.obolibrary.org/obo/CIDO_0000728,'SalivaDirect',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000729,'Pro-AmpRT SARS-CoV-2 Test',,,http://purl.obolibrary.org/obo/CIDO_0000261
http://purl.obolibrary.org/obo/CIDO_0000730,'LumiraDx SARS-CoV-2 RNA STAR',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000731,'Biomeme SARS-CoV-2 Real-Time RT-PCR Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000732,'Solaris Multiplex SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000733,'Alpha Genomix TaqPath SARS-CoV-2 Combo Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000734,'GWU SARS-CoV-2 RT-PCR Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000735,'Helix COVID-19 NGS Test',,,http://purl.obolibrary.org/obo/CIDO_0000352
http://purl.obolibrary.org/obo/CIDO_0000736,'VIDAS SARS-CoV-2 IgG',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000737,'VIDAS SARS-CoV-2 IgM',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000738,'ViroKey SARS-CoV-2 RT-PCR Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000739,'WANTAI SARS-CoV-2 Ab ELISA',,,http://purl.obolibrary.org/obo/CIDO_0000263
http://purl.obolibrary.org/obo/CIDO_0000740,'Wren Laboratories COVID-19 PCR Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000741,'Ethos Laboratories SARS-CoV-2 MALDI-TOF Assay',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000742,'Cleveland Clinic SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000743,'Poplar SARS-CoV-2 TMA Pooling assay',,,http://purl.obolibrary.org/obo/CIDO_0000261
http://purl.obolibrary.org/obo/CIDO_0000744,'Genus SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000745,'Atellica IM SARS-CoV-2 IgG (COV2G)',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000746,'ADVIA Centaur SARS-CoV-2 IgG (COV2G)',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000747,'SARS-CoV-2 Test Kit (Real-time PCR)',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000748,'UCSD RC SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000749,'CRL Rapid Response',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000750,'SNL-NM 2019 nCoV Real-Time RT-PCR Diagnostic Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000751,'Lilly SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000752,'Novel Coronavirus (SARS-CoV-2) Fast Nucleic Acid Detection Kit (PCR-Fluorescence Probing)',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000753,'BIOTIME SARS-CoV-2 IgG/IgM Rapid Qualitative Test',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000754,'CareStart COVID-19 IgM/IgG',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000755,'Helix COVID-19 Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000756,'QuantiVirus SARS-CoV-2 Multiplex Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000757,'OraRisk COVID-19 RT-PCR',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000758,'Rapid COVID-19 IgM/IgG Combo Test Kit',,,http://purl.obolibrary.org/obo/CIDO_0000353
http://purl.obolibrary.org/obo/CIDO_0000759,'Boston Heart COVID-19 RT-PCR Test',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000760,'xMAP SARS-CoV-2 Multi-Antigen IgG Assay',,,http://purl.obolibrary.org/obo/CIDO_0000262
http://purl.obolibrary.org/obo/CIDO_0000761,'Quest Diagnostics HA SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000762,'Quest Diagnostics RC SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000763,'Quest Diagnostics PF SARS-CoV-2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000259
http://purl.obolibrary.org/obo/CIDO_0000764,'Compass Laboratory Services SARS-CoV2 Assay',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000765,'PhoenixDx SARS-CoV-2 Multiplex',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000766,'PowerChek 2019-nCoV Real-time PCR Kit',,,http://purl.obolibrary.org/obo/CIDO_0000019
http://purl.obolibrary.org/obo/CIDO_0000767,'Sienna-Clarity COVIBLOCK COVID-19 IgG/IgM Rapid Test Cassette',,,http://purl.obolibrary.org/obo/CIDO_0000353
